id,atwood,viscosity,resolution,growth_rate,amplitude_0,r_squared,std_error,time_range,n_points,method,all_methods,growth_rate_theory,relative_error
input_A0.9_nu2.15e-06_res256_output.npz,0.9,2.15e-06,256,41.64380939811826,0.0002684382396718266,0.9841231146371683,1.8700938192568826,"[np.float64(0.019), np.float64(0.028)]",10,linear,"{'linear': {'growth_rate': np.float64(41.64380939811826), 'amplitude_0': np.float64(0.0002684382396718266), 'r_squared': np.float64(0.9841231146371683), 'std_error': np.float64(1.8700938192568826), 'time_range': [np.float64(0.019), np.float64(0.028)], 'n_points': 10, 'method': 'linear', 'all_methods': {...}}, 'exponential': {'growth_rate': np.float64(18.573605304651963), 'amplitude_0': np.float64(0.0005372000480305207), 'r_squared': np.float64(0.9358051892674552), 'std_error': np.float64(0.6050471380560686), 'time_range': [np.float64(0.005), np.float64(0.099)]}, 'dmd': {'growth_rate': np.float64(13.651120377292397), 'all_growth_rates': [13.651120377292397, -65.53418010885625, -254.74331534439128, -254.74331534439128, -2095.202797691731], 'mode_amplitudes': [0.00024539323704445476, 0.00012133102310933943, 2.798103123940223e-06, 2.798103123940221e-06, 7.353912639647012e-07], 'r_squared': np.float64(-2.495944256496298), 'n_modes': 5}, 'fourier': {'growth_rate': np.float64(17.219278012149076), 'dominant_frequency': np.float64(50.0), 'r_squared': np.float64(0.6111277595450945), 'std_error': np.float64(1.3875203632966069)}}",74.48103320785002,0.4408803475925847
input_A0.7_nu2.15e-06_res256_output.npz,0.7,2.15e-06,256,47.69881645177456,0.00020475365093679653,0.9938540964185433,1.3261546267651887,"[np.float64(0.017), np.float64(0.026000000000000002)]",10,linear,"{'linear': {'growth_rate': np.float64(47.69881645177456), 'amplitude_0': np.float64(0.00020475365093679653), 'r_squared': np.float64(0.9938540964185433), 'std_error': np.float64(1.3261546267651887), 'time_range': [np.float64(0.017), np.float64(0.026000000000000002)], 'n_points': 10, 'method': 'linear', 'all_methods': {...}}, 'exponential': {'growth_rate': np.float64(18.435175485076076), 'amplitude_0': np.float64(0.0004788084954319044), 'r_squared': np.float64(0.9317657796247287), 'std_error': np.float64(0.6204039483026357), 'time_range': [np.float64(0.005), np.float64(0.099)]}, 'dmd': {'growth_rate': np.float64(15.680192618107315), 'all_growth_rates': [-126.57485195465514, -126.57485195465514, 15.680192618107315, -248.18230831748642, -248.18230831748642], 'mode_amplitudes': [1.0102601054739017e-06, 1.0102601054738382e-06, 0.00015109557646471487, 2.4631694066021174e-05, 2.463169406602121e-05], 'r_squared': np.float64(-2.6385163611228166), 'n_modes': 5}, 'fourier': {'growth_rate': np.float64(17.233491539468385), 'dominant_frequency': np.float64(10.0), 'r_squared': np.float64(0.6110438790707763), 'std_error': np.float64(1.388910763572028)}}",65.68609708637149,0.2738369522997419
input_A0.1_nu1.00e-05_res256_output.npz,0.1,1e-05,256,78.65328098759632,7.68206551388991e-05,0.9920609580270326,2.487635351970717,"[np.float64(0.009000000000000001), np.float64(0.018000000000000002)]",10,linear,"{'linear': {'growth_rate': np.float64(78.65328098759632), 'amplitude_0': np.float64(7.68206551388991e-05), 'r_squared': np.float64(0.9920609580270326), 'std_error': np.float64(2.487635351970717), 'time_range': [np.float64(0.009000000000000001), np.float64(0.018000000000000002)], 'n_points': 10, 'method': 'linear', 'all_methods': {...}}, 'exponential': {'growth_rate': np.float64(18.08005492887434), 'amplitude_0': np.float64(0.0003102635296649057), 'r_squared': np.float64(0.9484434187104867), 'std_error': np.float64(0.5184915544479454), 'time_range': [np.float64(0.005), np.float64(0.099)]}, 'dmd': {'growth_rate': np.float64(4.375243037908229), 'all_growth_rates': [-135.34061346141021, 4.375243037908229, -11.370950820593807, -304.3059245561139, -304.3059245561139], 'mode_amplitudes': [5.882435883004716e-06, 0.0033505997763365047, 0.003106128081017728, 1.4665517842569158e-06, 1.4665517842575555e-06], 'r_squared': np.float64(0.8029146790487482), 'n_modes': 5}, 'fourier': {'growth_rate': np.float64(16.537537334839012), 'dominant_frequency': np.float64(150.0), 'r_squared': np.float64(0.685243633792194), 'std_error': np.float64(1.1321984513204653)}}",24.82701106928334,2.168052761893207
input_A0.9_nu1.00e-06_res256_output.npz,0.9,1e-06,256,137.67146235427893,2.5357941223578777e-05,0.9875472115670505,5.465794551198538,"[np.float64(0.002), np.float64(0.011)]",10,linear,"{'linear': {'growth_rate': np.float64(137.67146235427893), 'amplitude_0': np.float64(2.5357941223578777e-05), 'r_squared': np.float64(0.9875472115670505), 'std_error': np.float64(5.465794551198538), 'time_range': [np.float64(0.002), np.float64(0.011)], 'n_points': 10, 'method': 'linear', 'all_methods': {...}}, 'exponential': {'growth_rate': np.float64(19.823414987258897), 'amplitude_0': np.float64(0.00037394312721360977), 'r_squared': np.float64(0.9045628803376002), 'std_error': np.float64(0.8239620396666493), 'time_range': [np.float64(0.005), np.float64(0.099)]}, 'dmd': {'growth_rate': np.float64(14.942585903913042), 'all_growth_rates': [-176.75287350571205, -176.75287350571205, 14.942585903913042, -212.9445800788634, -212.9445800788634], 'mode_amplitudes': [6.195276003993919e-06, 6.195276003993943e-06, 0.00025905609151657933, 7.315300276667684e-05, 7.315300276667686e-05], 'r_squared': np.float64(-1.6877508788288336), 'n_modes': 5}, 'fourier': {'growth_rate': np.float64(18.115449566849026), 'dominant_frequency': np.float64(30.0), 'r_squared': np.float64(0.5397545030659109), 'std_error': np.float64(1.6897899208555074)}}",74.48103320785002,0.8484096745823456
input_A0.7_nu1.00e-06_res256_output.npz,0.7,1e-06,256,98.30914537631142,2.908419601718962e-05,0.9885216458243461,3.7453779211509888,"[np.float64(0.004), np.float64(0.013000000000000001)]",10,linear,"{'linear': {'growth_rate': np.float64(98.30914537631142), 'amplitude_0': np.float64(2.908419601718962e-05), 'r_squared': np.float64(0.9885216458243461), 'std_error': np.float64(3.7453779211509888), 'time_range': [np.float64(0.004), np.float64(0.013000000000000001)], 'n_points': 10, 'method': 'linear', 'all_methods': {...}}, 'exponential': {'growth_rate': np.float64(19.904434159402395), 'amplitude_0': np.float64(0.0003264110250654716), 'r_squared': np.float64(0.9011802545868257), 'std_error': np.float64(0.8448216741680117), 'time_range': [np.float64(0.005), np.float64(0.099)]}, 'dmd': {'growth_rate': np.float64(-355.43409540140635), 'all_growth_rates': [14.299305685382974, -218.35032156866401, -218.35032156866401, -355.43409540140635, -355.43409540140635], 'mode_amplitudes': [0.00023792241862539656, 6.8791323379465794e-06, 6.879132337946547e-06, 0.00033054455887825465, 0.00033054455887825455], 'r_squared': np.float64(-1.6563554868268207), 'n_modes': 5}, 'fourier': {'growth_rate': np.float64(18.24764500141167), 'dominant_frequency': np.float64(20.0), 'r_squared': np.float64(0.5305777246655369), 'std_error': np.float64(1.733808493539713)}}",65.68609708637149,0.4966507333666585
input_A0.1_nu2.15e-05_res256_output.npz,0.1,2.15e-05,256,60.61909722988821,0.00013130224564283317,0.9925501952791072,1.856780967019745,"[np.float64(0.013000000000000001), np.float64(0.022)]",10,linear,"{'linear': {'growth_rate': np.float64(60.61909722988821), 'amplitude_0': np.float64(0.00013130224564283317), 'r_squared': np.float64(0.9925501952791072), 'std_error': np.float64(1.856780967019745), 'time_range': [np.float64(0.013000000000000001), np.float64(0.022)], 'n_points': 10, 'method': 'linear', 'all_methods': {...}}, 'exponential': {'growth_rate': np.float64(18.20084435722386), 'amplitude_0': np.float64(0.00039823581203604326), 'r_squared': np.float64(0.9513229358495576), 'std_error': np.float64(0.5065009160956586), 'time_range': [np.float64(0.005), np.float64(0.099)]}, 'dmd': {'growth_rate': np.float64(8.650533604310727), 'all_growth_rates': [8.650533604310727, -18.790825980892407, -36.680864958152554, -36.680864958152554, -466.50515025135934], 'mode_amplitudes': [0.002628374022274925, 0.002310224195917, 2.9855224969870597e-06, 2.9855224969871546e-06, 3.6494466153028917e-06], 'r_squared': np.float64(0.8477362351392863), 'n_modes': 5}, 'fourier': {'growth_rate': np.float64(16.513743150533312), 'dominant_frequency': np.float64(260.0), 'r_squared': np.float64(0.6841888875215507), 'std_error': np.float64(1.1333346927632377)}}",24.82701106928334,1.4416590889947207
input_A0.9_nu4.64e-04_res256_output.npz,0.9,0.000464,256,65.82661021932502,0.001011349598459256,0.9879102733125981,2.574577612636813,"[np.float64(0.011), np.float64(0.02)]",10,linear,"{'linear': {'growth_rate': np.float64(65.82661021932502), 'amplitude_0': np.float64(0.001011349598459256), 'r_squared': np.float64(0.9879102733125981), 'std_error': np.float64(2.574577612636813), 'time_range': [np.float64(0.011), np.float64(0.02)], 'n_points': 10, 'method': 'linear', 'all_methods': {...}}, 'exponential': {'growth_rate': np.float64(17.88852327635943), 'amplitude_0': np.float64(0.003386368491343564), 'r_squared': np.float64(0.9455752796407161), 'std_error': np.float64(0.5274998514480003), 'time_range': [np.float64(0.005), np.float64(0.099)]}, 'dmd': {'growth_rate': np.float64(4.464558742800081), 'all_growth_rates': [4.464558742800081, -11.235329625904772, -71.24209433594017, -71.24209433594017, -47.120695427855466], 'mode_amplitudes': [0.03785096498930072, 0.03527375860018905, 3.865436087116613e-05, 3.865436087116617e-05, 1.6814994589475535e-05], 'r_squared': np.float64(0.8697683790664903), 'n_modes': 5}, 'fourier': {'growth_rate': np.float64(16.52269072132077), 'dominant_frequency': np.float64(10.0), 'r_squared': np.float64(0.6881873346517117), 'std_error': np.float64(1.1234694665970448)}}",74.48103320785002,0.11619633369442646
input_A0.7_nu4.64e-04_res256_output.npz,0.7,0.000464,256,65.99515773245335,0.0008893026318829565,0.985002950937892,2.8790633298604504,"[np.float64(0.011), np.float64(0.02)]",10,linear,"{'linear': {'growth_rate': np.float64(65.99515773245335), 'amplitude_0': np.float64(0.0008893026318829565), 'r_squared': np.float64(0.985002950937892), 'std_error': np.float64(2.8790633298604504), 'time_range': [np.float64(0.011), np.float64(0.02)], 'n_points': 10, 'method': 'linear', 'all_methods': {...}}, 'exponential': {'growth_rate': np.float64(18.150440353813597), 'amplitude_0': np.float64(0.0029443201752845298), 'r_squared': np.float64(0.9521449714437604), 'std_error': np.float64(0.49974255800268785), 'time_range': [np.float64(0.005), np.float64(0.099)]}, 'dmd': {'growth_rate': np.float64(15.0443323082068), 'all_growth_rates': [15.0443323082068, -39.23331975791839, -50.571975953894565, -50.571975953894565, -35.17076362796645], 'mode_amplitudes': [0.011076847497955403, 0.00880544467268156, 1.7827268269758706e-05, 1.7827268269758608e-05, 1.824813484650391e-05], 'r_squared': np.float64(0.8624977180300692), 'n_modes': 5}, 'fourier': {'growth_rate': np.float64(16.37618695645911), 'dominant_frequency': np.float64(480.0), 'r_squared': np.float64(0.6803974636462063), 'std_error': np.float64(1.133766225844835)}}",65.68609708637149,0.004705115082046552
input_A0.9_nu1.00e-03_res256_output.npz,0.9,0.001,256,69.89352438119492,0.0012260985589759678,0.9901905853441259,2.459541172352445,"[np.float64(0.01), np.float64(0.019)]",10,linear,"{'linear': {'growth_rate': np.float64(69.89352438119492), 'amplitude_0': np.float64(0.0012260985589759678), 'r_squared': np.float64(0.9901905853441259), 'std_error': np.float64(2.459541172352445), 'time_range': [np.float64(0.01), np.float64(0.019)], 'n_points': 10, 'method': 'linear', 'all_methods': {...}}, 'exponential': {'growth_rate': np.float64(18.018957233021517), 'amplitude_0': np.float64(0.004330637034019086), 'r_squared': np.float64(0.9470123810073294), 'std_error': np.float64(0.5242040735887764), 'time_range': [np.float64(0.005), np.float64(0.099)]}, 'dmd': {'growth_rate': np.float64(10.312101878208916), 'all_growth_rates': [10.312101878208916, -35.66825905047917, -99.4392180312663, -99.4392180312663, -299.73069601908526], 'mode_amplitudes': [0.01879532703962842, 0.015505779353411756, 5.79889024136883e-05, 5.798890241368796e-05, 5.9768799224677326e-06], 'r_squared': np.float64(0.5533835474516201), 'n_modes': 5}, 'fourier': {'growth_rate': np.float64(16.528821099019137), 'dominant_frequency': np.float64(220.0), 'r_squared': np.float64(0.6878140720056862), 'std_error': np.float64(1.1248638871678631)}}",74.48103320785002,0.061592980508916866
input_A0.7_nu1.00e-03_res256_output.npz,0.7,0.001,256,38.20950330399285,0.002014935824638515,0.985011339450437,1.666430461683748,"[np.float64(0.021), np.float64(0.03)]",10,linear,"{'linear': {'growth_rate': np.float64(38.20950330399285), 'amplitude_0': np.float64(0.002014935824638515), 'r_squared': np.float64(0.985011339450437), 'std_error': np.float64(1.666430461683748), 'time_range': [np.float64(0.021), np.float64(0.03)], 'n_points': 10, 'method': 'linear', 'all_methods': {...}}, 'exponential': {'growth_rate': np.float64(18.107617285379543), 'amplitude_0': np.float64(0.0038043042349845007), 'r_squared': np.float64(0.951327719673603), 'std_error': np.float64(0.5031356138353611), 'time_range': [np.float64(0.005), np.float64(0.099)]}, 'dmd': {'growth_rate': np.float64(12.547396725921404), 'all_growth_rates': [12.547396725921404, -35.280493448982256, -241.44505044627698, -241.44505044627698, -1521.760043662011], 'mode_amplitudes': [0.015784646734479844, 0.012853467460153731, 2.9413368692002104e-05, 2.9413368692002165e-05, 2.3704716536329445e-05], 'r_squared': np.float64(0.7447610270374582), 'n_modes': 5}, 'fourier': {'growth_rate': np.float64(16.434241971690753), 'dominant_frequency': np.float64(370.0), 'r_squared': np.float64(0.684461069675637), 'std_error': np.float64(1.127168226061265)}}",65.68609708637149,0.41830151281860023
input_A0.1_nu1.00e-04_res256_output.npz,0.1,0.0001,256,92.9112116459544,0.0001420267008043582,0.9839859978928517,4.1906231869023935,"[np.float64(0.007), np.float64(0.016)]",10,linear,"{'linear': {'growth_rate': np.float64(92.9112116459544), 'amplitude_0': np.float64(0.0001420267008043582), 'r_squared': np.float64(0.9839859978928517), 'std_error': np.float64(4.1906231869023935), 'time_range': [np.float64(0.007), np.float64(0.016)], 'n_points': 10, 'method': 'linear', 'all_methods': {...}}, 'exponential': {'growth_rate': np.float64(18.12115574034071), 'amplitude_0': np.float64(0.0006682777723857317), 'r_squared': np.float64(0.9508510204440266), 'std_error': np.float64(0.5062949596937804), 'time_range': [np.float64(0.005), np.float64(0.099)]}, 'dmd': {'growth_rate': np.float64(12.305978295507483), 'all_growth_rates': [12.305978295507483, -46.425526347512175, -318.72718776743744, -318.72718776743744, -339.9425574089227], 'mode_amplitudes': [0.002343146179514495, 0.001831918848608492, 1.2603655493300521e-05, 1.2603655493300451e-05, 1.7651344284219254e-05], 'r_squared': np.float64(0.4424394455969498), 'n_modes': 5}, 'fourier': {'growth_rate': np.float64(16.411937235526764), 'dominant_frequency': np.float64(240.0), 'r_squared': np.float64(0.6812395376463836), 'std_error': np.float64(1.1340419258799186)}}",24.82701106928334,2.742343828126242
input_A0.1_nu2.15e-04_res256_output.npz,0.1,0.000215,256,53.94600379125782,0.0003207484841096258,0.9944967430076083,1.4188043114732247,"[np.float64(0.015), np.float64(0.024)]",10,linear,"{'linear': {'growth_rate': np.float64(53.94600379125782), 'amplitude_0': np.float64(0.0003207484841096258), 'r_squared': np.float64(0.9944967430076083), 'std_error': np.float64(1.4188043114732247), 'time_range': [np.float64(0.015), np.float64(0.024)], 'n_points': 10, 'method': 'linear', 'all_methods': {...}}, 'exponential': {'growth_rate': np.float64(18.143753816776066), 'amplitude_0': np.float64(0.0008595499233068807), 'r_squared': np.float64(0.950705235603096), 'std_error': np.float64(0.5080705517846531), 'time_range': [np.float64(0.005), np.float64(0.099)]}, 'dmd': {'growth_rate': np.float64(8.617945758860984), 'all_growth_rates': [8.617945758860984, -19.850754760828057, -131.52097454013938, -131.52097454013938, -222.22151946122722], 'mode_amplitudes': [0.00555133305134149, 0.0048799065117963985, 3.0544730403906547e-06, 3.0544730403906806e-06, 1.1677432115925809e-06], 'r_squared': np.float64(0.8355612312002921), 'n_modes': 5}, 'fourier': {'growth_rate': np.float64(16.508916475334708), 'dominant_frequency': np.float64(260.0), 'r_squared': np.float64(0.6862598371880506), 'std_error': np.float64(1.1275772365470436)}}",24.82701106928334,1.1728754879398793
input_A0.9_nu4.64e-05_res256_output.npz,0.9,4.64e-05,256,27.337868568822895,0.0011396083952188315,0.9925779970854773,0.8357913962306768,"[np.float64(0.032), np.float64(0.041)]",10,linear,"{'linear': {'growth_rate': np.float64(27.337868568822895), 'amplitude_0': np.float64(0.0011396083952188315), 'r_squared': np.float64(0.9925779970854773), 'std_error': np.float64(0.8357913962306768), 'time_range': [np.float64(0.032), np.float64(0.041)], 'n_points': 10, 'method': 'linear', 'all_methods': {...}}, 'exponential': {'growth_rate': np.float64(18.032553882109188), 'amplitude_0': np.float64(0.0015615185022359902), 'r_squared': np.float64(0.9486170069689223), 'std_error': np.float64(0.5157974727267974), 'time_range': [np.float64(0.005), np.float64(0.099)]}, 'dmd': {'growth_rate': np.float64(12.499639384740032), 'all_growth_rates': [12.499639384740032, -29.499322451163593, -362.7057366386589, -362.7057366386589, -3194.334877602082], 'mode_amplitudes': [0.0072020542856158845, 0.006009497205655058, 2.725203956137396e-05, 2.7252039561373362e-05, 2.8672594063195943e-05], 'r_squared': np.float64(0.8700727759979651), 'n_modes': 5}, 'fourier': {'growth_rate': np.float64(16.470204982048283), 'dominant_frequency': np.float64(240.0), 'r_squared': np.float64(0.684717350883935), 'std_error': np.float64(1.128964628644303)}}",74.48103320785002,0.6329552989345267
input_A0.7_nu4.64e-05_res256_output.npz,0.7,4.64e-05,256,37.26070339478714,0.0007348371978536614,0.9931584722816538,1.0933855376892332,"[np.float64(0.022), np.float64(0.031)]",10,linear,"{'linear': {'growth_rate': np.float64(37.26070339478714), 'amplitude_0': np.float64(0.0007348371978536614), 'r_squared': np.float64(0.9931584722816538), 'std_error': np.float64(1.0933855376892332), 'time_range': [np.float64(0.022), np.float64(0.031)], 'n_points': 10, 'method': 'linear', 'all_methods': {...}}, 'exponential': {'growth_rate': np.float64(18.140856356842953), 'amplitude_0': np.float64(0.0013660564266290917), 'r_squared': np.float64(0.9493646033177725), 'std_error': np.float64(0.515335723000016), 'time_range': [np.float64(0.005), np.float64(0.099)]}, 'dmd': {'growth_rate': np.float64(13.115988597439793), 'all_growth_rates': [13.115988597439793, -32.016108623897544, -27.391818069718266, -27.391818069718266, -97.4553691609852], 'mode_amplitudes': [0.00583042454154897, 0.004765488584360944, 1.3285363748988931e-05, 1.3285363748988979e-05, 2.338000281084377e-05], 'r_squared': np.float64(0.8289815353671351), 'n_modes': 5}, 'fourier': {'growth_rate': np.float64(16.469663619204947), 'dominant_frequency': np.float64(250.0), 'r_squared': np.float64(0.6805877252226444), 'std_error': np.float64(1.1397390701207206)}}",65.68609708637149,0.43274596836233753
input_A0.1_nu4.64e-06_res256_output.npz,0.1,4.64e-06,256,76.37962970797098,6.193079388535172e-05,0.9901656786041537,2.6912300252973904,"[np.float64(0.009000000000000001), np.float64(0.018000000000000002)]",10,linear,"{'linear': {'growth_rate': np.float64(76.37962970797098), 'amplitude_0': np.float64(6.193079388535172e-05), 'r_squared': np.float64(0.9901656786041537), 'std_error': np.float64(2.6912300252973904), 'time_range': [np.float64(0.009000000000000001), np.float64(0.018000000000000002)], 'n_points': 10, 'method': 'linear', 'all_methods': {...}}, 'exponential': {'growth_rate': np.float64(18.096667977869313), 'amplitude_0': np.float64(0.00023946173817087954), 'r_squared': np.float64(0.9485975726457753), 'std_error': np.float64(0.5183305145017283), 'time_range': [np.float64(0.005), np.float64(0.099)]}, 'dmd': {'growth_rate': np.float64(9.665413078367141), 'all_growth_rates': [9.665413078367141, -19.347604187604198, -114.9430882770029, -114.9430882770029, -118.51888021656437], 'mode_amplitudes': [0.0014224765461942216, 0.0012573053334535482, 1.4065741543503918e-06, 1.4065741543504163e-06, 1.919276119770269e-05], 'r_squared': np.float64(0.8285331556278237), 'n_modes': 5}, 'fourier': {'growth_rate': np.float64(16.531800385813103), 'dominant_frequency': np.float64(100.0), 'r_squared': np.float64(0.6828606357728546), 'std_error': np.float64(1.1380626001064609)}}",24.82701106928334,2.0764730194392973
input_A0.7_nu2.15e-04_res256_output.npz,0.7,0.000215,256,67.16120732519613,0.0006743902464354469,0.9874177868072733,2.6804119649370244,"[np.float64(0.011), np.float64(0.02)]",10,linear,"{'linear': {'growth_rate': np.float64(67.16120732519613), 'amplitude_0': np.float64(0.0006743902464354469), 'r_squared': np.float64(0.9874177868072733), 'std_error': np.float64(2.6804119649370244), 'time_range': [np.float64(0.011), np.float64(0.02)], 'n_points': 10, 'method': 'linear', 'all_methods': {...}}, 'exponential': {'growth_rate': np.float64(17.926837068622607), 'amplitude_0': np.float64(0.0023033641204113003), 'r_squared': np.float64(0.9466363306953371), 'std_error': np.float64(0.5228864199517522), 'time_range': [np.float64(0.005), np.float64(0.099)]}, 'dmd': {'growth_rate': np.float64(10.44198159802338), 'all_growth_rates': [10.44198159802338, -29.76579162972582, -130.97103751401085, -169.53825415738586, -169.53825415738586], 'mode_amplitudes': [0.010812960210793277, 0.009068875983313131, 8.471442955800261e-06, 1.994253277191735e-05, 1.994253277191753e-05], 'r_squared': np.float64(0.6846689103575021), 'n_modes': 5}, 'fourier': {'growth_rate': np.float64(16.47645431214687), 'dominant_frequency': np.float64(240.0), 'r_squared': np.float64(0.6858679943479702), 'std_error': np.float64(1.1263841887293118)}}",65.68609708637149,0.022456962801199767
input_A0.9_nu2.15e-04_res256_output.npz,0.9,0.000215,256,90.35929886986564,0.0005643873009728417,0.9886385356854911,3.4247292733136114,"[np.float64(0.007), np.float64(0.016)]",10,linear,"{'linear': {'growth_rate': np.float64(90.35929886986564), 'amplitude_0': np.float64(0.0005643873009728417), 'r_squared': np.float64(0.9886385356854911), 'std_error': np.float64(3.4247292733136114), 'time_range': [np.float64(0.007), np.float64(0.016)], 'n_points': 10, 'method': 'linear', 'all_methods': {...}}, 'exponential': {'growth_rate': np.float64(18.11251767286006), 'amplitude_0': np.float64(0.0025867420116010686), 'r_squared': np.float64(0.9505166707364652), 'std_error': np.float64(0.5079704668238888), 'time_range': [np.float64(0.005), np.float64(0.099)]}, 'dmd': {'growth_rate': np.float64(11.628680620768241), 'all_growth_rates': [-112.81553379212794, 11.628680620768241, -34.49392201086223, -61.16546856666169, -61.16546856666169], 'mode_amplitudes': [4.706264577261137e-05, 0.010994746523963747, 0.008990084564605788, 1.2214909133263823e-05, 1.2214909133263128e-05], 'r_squared': np.float64(0.6708238820526993), 'n_modes': 5}, 'fourier': {'growth_rate': np.float64(16.480688034060588), 'dominant_frequency': np.float64(120.0), 'r_squared': np.float64(0.6848894301757363), 'std_error': np.float64(1.129232982240946)}}",74.48103320785002,0.2131853571056814
input_A0.7_nu1.00e-04_res256_output.npz,0.7,0.0001,256,44.52365589814647,0.0007932041459553687,0.9964478474854426,0.939862538489579,"[np.float64(0.02), np.float64(0.029)]",10,linear,"{'linear': {'growth_rate': np.float64(44.52365589814647), 'amplitude_0': np.float64(0.0007932041459553687), 'r_squared': np.float64(0.9964478474854426), 'std_error': np.float64(0.939862538489579), 'time_range': [np.float64(0.02), np.float64(0.029)], 'n_points': 10, 'method': 'linear', 'all_methods': {...}}, 'exponential': {'growth_rate': np.float64(18.23258438791885), 'amplitude_0': np.float64(0.0017471476823243733), 'r_squared': np.float64(0.9520395543685298), 'std_error': np.float64(0.5033707865400694), 'time_range': [np.float64(0.005), np.float64(0.099)]}, 'dmd': {'growth_rate': np.float64(6.353981106243638), 'all_growth_rates': [-66.18075905345789, -66.18075905345789, 6.353981106243638, -14.942161332443167, -652.9163502302426], 'mode_amplitudes': [2.003029811472526e-05, 2.003029811472486e-05, 0.014296871367110551, 0.012919220913636792, 8.341658381536006e-05], 'r_squared': np.float64(0.795068842853204), 'n_modes': 5}, 'fourier': {'growth_rate': np.float64(16.46997379498108), 'dominant_frequency': np.float64(140.0), 'r_squared': np.float64(0.6823041943816176), 'std_error': np.float64(1.135263278641932)}}",65.68609708637149,0.3221753480100706
input_A0.9_nu1.00e-04_res256_output.npz,0.9,0.0001,256,79.00515892611594,0.0004990837600736103,0.9948677263288789,2.006239096765173,"[np.float64(0.009000000000000001), np.float64(0.018000000000000002)]",10,linear,"{'linear': {'growth_rate': np.float64(79.00515892611594), 'amplitude_0': np.float64(0.0004990837600736103), 'r_squared': np.float64(0.9948677263288789), 'std_error': np.float64(2.006239096765173), 'time_range': [np.float64(0.009000000000000001), np.float64(0.018000000000000002)], 'n_points': 10, 'method': 'linear', 'all_methods': {...}}, 'exponential': {'growth_rate': np.float64(18.217383323951566), 'amplitude_0': np.float64(0.0019919291724496847), 'r_squared': np.float64(0.9512660201055787), 'std_error': np.float64(0.5071103665642583), 'time_range': [np.float64(0.005), np.float64(0.099)]}, 'dmd': {'growth_rate': np.float64(11.81607472384284), 'all_growth_rates': [11.81607472384284, -34.97449817128129, -32.290223732500294, -99.1786211446002, -99.1786211446002], 'mode_amplitudes': [0.008230040444996714, 0.006694369177046269, 2.0485832701352117e-06, 1.7601744377126476e-05, 1.76017443771263e-05], 'r_squared': np.float64(0.6357666882975475), 'n_modes': 5}, 'fourier': {'growth_rate': np.float64(16.459494387087762), 'dominant_frequency': np.float64(480.0), 'r_squared': np.float64(0.6815443911035052), 'std_error': np.float64(1.1365298052896158)}}",74.48103320785002,0.0607419838771664
input_A0.7_nu4.64e-06_res256_output.npz,0.7,4.64e-06,256,54.16714519957321,0.00023166772618126726,0.9973840139452071,0.9807932415955724,"[np.float64(0.014), np.float64(0.023)]",10,linear,"{'linear': {'growth_rate': np.float64(54.16714519957321), 'amplitude_0': np.float64(0.00023166772618126726), 'r_squared': np.float64(0.9973840139452071), 'std_error': np.float64(0.9807932415955724), 'time_range': [np.float64(0.014), np.float64(0.023)], 'n_points': 10, 'method': 'linear', 'all_methods': {...}}, 'exponential': {'growth_rate': np.float64(18.15991689561199), 'amplitude_0': np.float64(0.0006325498062135963), 'r_squared': np.float64(0.9472106475229721), 'std_error': np.float64(0.5280050261626034), 'time_range': [np.float64(0.005), np.float64(0.099)]}, 'dmd': {'growth_rate': np.float64(10.051815911411992), 'all_growth_rates': [10.051815911411992, -49.69779841643616, -156.39919191233187, -156.39919191233187, -2082.4112496995995], 'mode_amplitudes': [0.002480132036548517, 0.0021599340584819624, 6.62618483092711e-05, 6.626184830927102e-05, 0.00012046285900332279], 'r_squared': np.float64(0.3542573605579553), 'n_modes': 5}, 'fourier': {'growth_rate': np.float64(16.678656525842996), 'dominant_frequency': np.float64(50.0), 'r_squared': np.float64(0.6854294122960909), 'std_error': np.float64(1.1413680620659497)}}",65.68609708637149,0.17536362179734716
input_A0.9_nu4.64e-06_res256_output.npz,0.9,4.64e-06,256,74.54922981264376,0.00018761138932363487,0.9975540116663172,1.3051401450505766,"[np.float64(0.009000000000000001), np.float64(0.018000000000000002)]",10,linear,"{'linear': {'growth_rate': np.float64(74.54922981264376), 'amplitude_0': np.float64(0.00018761138932363487), 'r_squared': np.float64(0.9975540116663172), 'std_error': np.float64(1.3051401450505766), 'time_range': [np.float64(0.009000000000000001), np.float64(0.018000000000000002)], 'n_points': 10, 'method': 'linear', 'all_methods': {...}}, 'exponential': {'growth_rate': np.float64(18.142674603736612), 'amplitude_0': np.float64(0.0007193284402385052), 'r_squared': np.float64(0.9476669572860799), 'std_error': np.float64(0.5251318109419593), 'time_range': [np.float64(0.005), np.float64(0.099)]}, 'dmd': {'growth_rate': np.float64(10.486289691580112), 'all_growth_rates': [10.486289691580112, -39.87282893982078, -1026.9544598499112, -215.06858127119426, -215.06858127119426], 'mode_amplitudes': [0.0035641342157392126, 0.003227188895929545, 9.369368503358476e-05, 0.00014006029717251664, 0.00014006029717251623], 'r_squared': np.float64(0.7987609543541947), 'n_modes': 5}, 'fourier': {'growth_rate': np.float64(16.690752297290377), 'dominant_frequency': np.float64(470.0), 'r_squared': np.float64(0.684747367341261), 'std_error': np.float64(1.1440027001804327)}}",74.48103320785002,0.0009156237750277762
